id_n,year,income,debt_r,FinanceCF,Inv,lAsset/Size,cash,Inv_income,OperationCF,M&A
630,2019,-0.65917 ,0.03053 ,-0.07397 ,,17.78193 ,0.42811 ,,0,1
26,2011,0.04702 ,0.03050 ,-0.00712 ,0.00002 ,23.41254 ,0.00000 ,0.03494 ,0,0
710,2018,0.02767 ,0.03046 ,-0.00796 ,0.01614 ,20.64372 ,0.22843 ,-0.00066 ,0,0
8003,2015,-0.01514 ,0.03030 ,0.16356 ,0.00000 ,20.65528 ,0.13119 ,-0.00038 ,0,1
8126,2016,0.00415 ,0.03011 ,0.00049 ,,23.54630 ,0.11265 ,,0,0
8370,2017,0.25567 ,0.02994 ,0.42631 ,,17.82676 ,0.00281 ,,0,0
366,2017,0.13057 ,0.02976 ,-0.04214 ,0.00258 ,20.67419 ,0.03024 ,,0,0
8373,2018,0.00128 ,0.02948 ,-0.00032 ,,21.59463 ,0.00296 ,,0,0
353,2017,-0.10429 ,0.02946 ,0.06005 ,,21.52087 ,0.00200 ,,0,0
8283,2016,-0.00126 ,0.02946 ,0.03395 ,,19.18619 ,0.10210 ,,0,0
8283,2019,-0.00574 ,0.02946 ,-0.00015 ,,19.18619 ,0.10210 ,,0,0
1196,2016,0.19700 ,0.02940 ,0.26400 ,,20.77843 ,0.16110 ,,0,1
1196,2011,0.03778 ,0.02940 ,-0.02459 ,0.00000 ,20.77843 ,0.16110 ,0.00000 ,0,0
727,2013,-0.05407 ,0.02926 ,-0.05262 ,0.00000 ,20.94299 ,0.34939 ,0.00328 ,0,0
727,2016,0.17561 ,0.02926 ,-0.16301 ,0.00000 ,20.94299 ,0.34939 ,0.08285 ,0,1
137,2018,0.69189 ,0.02914 ,-2.04996 ,0.33387 ,18.54488 ,0.00962 ,,0,0
137,2017,-0.24861 ,0.02914 ,-4.38391 ,,18.54488 ,0.00962 ,,3,0
1195,2014,-0.32175 ,0.02881 ,0.05133 ,0.00000 ,19.56334 ,0.00504 ,0.00000 ,0,0
990,2013,-0.10037 ,0.02874 ,0.00000 ,0.00000 ,18.84157 ,0.47731 ,-0.00022 ,0,0
990,2018,0.55231 ,0.02874 ,-7.89893 ,0.35971 ,18.84157 ,0.47731 ,0.00976 ,9,0
1329,2018,0.08388 ,0.02871 ,7.43756 ,0.02140 ,19.96238 ,0.47569 ,-0.00889 ,1,0
1329,2012,0.05260 ,0.02871 ,-0.03118 ,0.00000 ,19.96238 ,0.47569 ,0.00000 ,0,0
3838,2011,0.13208 ,0.02862 ,-0.01883 ,0.00000 ,21.59447 ,0.09375 ,-0.00023 ,0,0
711,2014,0.03787 ,0.02848 ,0.09479 ,0.01489 ,22.02950 ,0.07419 ,0.00274 ,0,0
711,2019,0.04473 ,0.02848 ,0.05750 ,0.00338 ,22.02950 ,0.06577 ,0.00137 ,0,0
798,2016,0.51774 ,0.02830 ,0.00866 ,0.14172 ,21.10846 ,0.27429 ,-0.02492 ,1,0
3633,2012,1.76036 ,0.02816 ,1.13322 ,0.00000 ,19.26753 ,0.01323 ,0.00000 ,2,1
701,2010,0.05635 ,0.02796 ,0.13191 ,0.00639 ,20.50105 ,0.01287 ,0.00446 ,0,0
815,2019,-0.13129 ,0.02779 ,0.37290 ,,19.86725 ,0.00000 ,,0,1
8096,2019,-0.00388 ,0.02778 ,0.03231 ,0.00098 ,21.54122 ,0.00002 ,,0,0
2588,2016,0.71052 ,0.02746 ,0.17478 ,,20.31806 ,0.00061 ,,2,0
475,2016,-0.03470 ,0.02738 ,0.06449 ,0.00000 ,20.78215 ,0.03881 ,0.00000 ,0,0
258,2016,1.88463 ,0.02713 ,-3.07656 ,0.00001 ,20.65465 ,0.20117 ,0.01606 ,2,1
296,2019,0.19273 ,0.02706 ,-0.42456 ,0.19300 ,21.36864 ,0.37711 ,,0,0
1195,2013,-0.29372 ,0.02705 ,0.28707 ,0.00015 ,19.62805 ,0.39039 ,0.00000 ,0,0
1195,2018,-0.05735 ,0.02705 ,,,19.62805 ,0.39039 ,-0.00750 ,0,0
258,2012,0.12009 ,0.02695 ,0.47223 ,0.29939 ,20.69331 ,0.26998 ,0.04976 ,0,0
258,2017,2.47351 ,0.02695 ,-1.58321 ,0.00001 ,20.69331 ,0.26998 ,0.02260 ,2,0
1168,2012,3.86980 ,0.02685 ,-1.19031 ,2.60732 ,18.69332 ,0.00028 ,-0.48103 ,-1,0
1908,2016,0.00819 ,0.02682 ,0.32491 ,0.21801 ,21.93431 ,0.06023 ,-0.00089 ,0,0
8087,2017,-0.15089 ,0.02679 ,,,19.34555 ,0.57468 ,-0.00102 ,0,0
271,2013,0.37338 ,0.02660 ,-0.01901 ,0.00000 ,20.30209 ,0.00141 ,0.26768 ,0,0
500,2019,-0.09527 ,0.02643 ,0.00111 ,0.00187 ,22.08405 ,0.00925 ,-0.00096 ,0,0
500,2014,-0.03617 ,0.02643 ,-0.00695 ,0.00000 ,22.08405 ,0.00925 ,-0.00146 ,0,1
1708,2018,0.20691 ,0.02637 ,0.64383 ,0.31920 ,20.82747 ,0.00223 ,0.00092 ,0,0
1708,2014,0.15108 ,0.02637 ,0.17748 ,0.01664 ,20.82747 ,0.00223 ,-0.00008 ,0,0
711,2018,0.04950 ,0.02625 ,-0.01462 ,0.02761 ,22.26026 ,0.32673 ,0.00106 ,0,1
1195,2017,-0.28117 ,0.02623 ,-0.00078 ,,19.60060 ,0.56728 ,-0.01940 ,0,0
8050,2018,-0.00469 ,0.02584 ,,0.01156 ,21.72014 ,0.00337 ,,0,0
202,2018,-0.24542 ,0.02565 ,-0.01897 ,,21.74036 ,0.00695 ,,0,1
531,2014,0.03078 ,0.02560 ,0.08102 ,0.00000 ,20.39701 ,0.00249 ,0.00000 ,0,1
531,2011,0.00882 ,0.02560 ,-0.05274 ,0.27491 ,20.39701 ,0.00249 ,0.00000 ,0,1
8065,2019,0.01070 ,0.02556 ,,,21.50913 ,0.00396 ,,0,0
554,2012,-0.14530 ,0.02554 ,-0.03832 ,0.00000 ,20.56963 ,0.20913 ,0.00000 ,0,0
202,2015,-0.15331 ,0.02554 ,0.09313 ,0.04345 ,21.68742 ,0.23531 ,0.01108 ,0,1
629,2012,-0.01740 ,0.02535 ,0.00144 ,0.00013 ,23.39050 ,0.00000 ,0.00000 ,0,0
935,2014,0.47776 ,0.02534 ,-0.34703 ,0.00000 ,19.29141 ,0.00043 ,0.02498 ,1,0
936,2010,0.10085 ,0.02534 ,-0.05230 ,0.00000 ,19.05090 ,0.00043 ,0.00000 ,0,0
26,2015,0.03195 ,0.02533 ,-0.01002 ,0.00186 ,23.43138 ,0.00000 ,0.02831 ,0,0
159,2017,-0.36963 ,0.02524 ,0.38750 ,,18.45643 ,0.13669 ,-0.00692 ,0,0
8631,2019,0.00315 ,0.02523 ,0.09470 ,,19.93211 ,0.47893 ,,0,0
8065,2018,0.00034 ,0.02516 ,0.01279 ,,21.46420 ,0.02681 ,,0,0
526,2015,0.02386 ,0.02510 ,-0.03947 ,0.12345 ,22.16129 ,0.02265 ,0.00792 ,0,0
8317,2016,-0.00347 ,0.02497 ,0.00222 ,0.00003 ,23.18309 ,0.17822 ,0.00000 ,0,0
8317,2019,-0.00238 ,0.02497 ,0.00039 ,,23.18309 ,0.17822 ,,0,0
1315,2018,-0.06542 ,0.02493 ,-0.05125 ,0.06986 ,19.47411 ,0.01489 ,,0,0
1315,2013,0.10657 ,0.02493 ,-0.07781 ,0.00224 ,19.47411 ,0.01489 ,0.02602 ,0,0
865,2017,0.00279 ,0.02489 ,-0.00627 ,,23.54667 ,0.00012 ,,0,0
3788,2012,0.61694 ,0.02478 ,-0.04838 ,0.00000 ,20.49204 ,0.00325 ,0.00000 ,1,0
3788,2018,0.16650 ,0.02478 ,-0.73181 ,0.69876 ,20.49204 ,0.00325 ,,1,0
202,2019,-0.22357 ,0.02478 ,-0.03431 ,,21.75729 ,0.03826 ,,0,1
202,2014,0.04336 ,0.02478 ,-0.19854 ,0.09067 ,21.75729 ,0.03826 ,0.01772 ,0,0
75,2018,0.00728 ,0.02461 ,-0.00069 ,0.00107 ,23.17093 ,0.00642 ,,0,0
75,2013,0.05275 ,0.02461 ,-0.00614 ,0.00015 ,23.17093 ,0.00642 ,0.01586 ,0,0
690,2013,-0.07310 ,0.02456 ,0.03742 ,0.00000 ,20.65478 ,0.00147 ,0.00053 ,0,1
311,2011,0.04144 ,0.02449 ,0.02003 ,0.00000 ,20.34327 ,0.28534 ,0.00045 ,0,0
997,2017,0.04241 ,0.02425 ,0.43761 ,,20.95188 ,0.79280 ,,0,0
997,2012,0.00798 ,0.02425 ,-0.12640 ,0.00000 ,20.95188 ,0.79280 ,-0.00035 ,0,0
3788,2016,-0.26604 ,0.02418 ,0.12100 ,0.51428 ,20.47196 ,0.00235 ,0.02413 ,1,0
3789,2018,0.08740 ,0.02418 ,0.03681 ,,20.47196 ,0.00235 ,,0,0
865,2010,-0.00960 ,0.02399 ,-0.00350 ,0.00000 ,23.52462 ,0.00881 ,0.00000 ,0,0
8329,2015,0.01128 ,0.02397 ,-0.00231 ,0.00000 ,22.13460 ,0.01142 ,0.00000 ,0,0
2329,2016,28.77373 ,0.02393 ,28.73959 ,,18.53642 ,0.96654 ,-0.00648 ,-13,0
2327,2017,0.92243 ,0.02393 ,1.38738 ,0.43174 ,18.53642 ,0.96654 ,,-1,1
8070,2017,-0.01545 ,0.02378 ,0.02371 ,,19.89304 ,0.16191 ,,0,0
418,2014,0.02827 ,0.02365 ,-0.05769 ,1.31953 ,19.75995 ,0.04715 ,0.00016 ,0,0
418,2019,-0.91589 ,0.02365 ,-0.14014 ,2.18639 ,19.75995 ,0.04715 ,0.00038 ,0,0
8277,2019,0.00029 ,0.02360 ,0.00343 ,0.00007 ,23.80326 ,0.09396 ,,0,0
2608,2013,0.86266 ,0.02340 ,0.69226 ,0.16788 ,20.97991 ,0.04445 ,0.21007 ,-1,0
1181,2011,0.28601 ,0.02321 ,0.40934 ,0.00000 ,19.38081 ,0.00296 ,0.00000 ,0,0
1180,2015,-0.56880 ,0.02321 ,-0.25130 ,0.00000 ,19.38081 ,0.00296 ,0.00000 ,0,0
256,2013,0.90271 ,0.02311 ,-0.19934 ,0.02914 ,20.54835 ,0.02104 ,0.59453 ,0,1
1908,2017,0.22391 ,0.02306 ,2.47010 ,0.06038 ,21.96630 ,0.04401 ,-0.00028 ,-2,0
199,2016,0.58081 ,0.02294 ,0.09474 ,0.10796 ,21.65040 ,0.12264 ,0.73525 ,0,0
862,2011,-0.02435 ,0.02287 ,0.00012 ,0.00000 ,20.48033 ,0.36459 ,0.00000 ,0,1
26,2018,0.05999 ,0.02282 ,-0.00855 ,0.02137 ,23.48990 ,0.00000 ,0.05476 ,0,0
1750,2018,0.02342 ,0.02274 ,0.12399 ,0.00353 ,20.32387 ,0.34886 ,,0,0
1752,2019,0.00880 ,0.02274 ,-0.00475 ,,20.32387 ,0.34886 ,,0,0
3366,2018,1.46738 ,0.02271 ,-0.15502 ,,20.40319 ,0.00381 ,0.89277 ,-1,0
57,2017,0.34532 ,0.02269 ,-0.29634 ,,19.24518 ,0.00680 ,0.01362 ,0,1
247,2019,15.22865 ,0.02268 ,3.97436 ,6.49258 ,20.04447 ,0.20404 ,3.29547 ,28,0
593,2013,0.01063 ,0.02266 ,0.00094 ,0.00882 ,21.77169 ,0.00784 ,0.00000 ,0,1
57,2018,0.59142 ,0.02263 ,-0.48308 ,,19.20166 ,0.00745 ,0.01541 ,-1,0
1743,2019,0.31832 ,0.02259 ,0.27498 ,0.06164 ,20.04136 ,0.46436 ,,0,0
1741,2019,-0.02074 ,0.02259 ,0.21171 ,,20.04136 ,0.46436 ,,0,0
190,2018,0.44212 ,0.02253 ,0.06168 ,,21.77806 ,0.03329 ,0.00818 ,0,0
1184,2017,1.13030 ,0.02236 ,1.86912 ,0.08284 ,19.74345 ,0.42509 ,0.03449 ,-2,0
1184,2013,0.66593 ,0.02236 ,-0.14204 ,0.00000 ,19.74345 ,0.42509 ,0.05022 ,1,0
1750,2019,0.02318 ,0.02230 ,-0.00206 ,,20.32442 ,0.38200 ,,0,0
258,2013,0.66269 ,0.02225 ,0.05735 ,0.09874 ,20.70225 ,0.30875 ,0.09817 ,-1,1
418,2016,0.11560 ,0.02212 ,-0.01413 ,1.40764 ,19.76082 ,0.00692 ,-0.00008 ,0,0
8423,2017,0.02928 ,0.02202 ,0.02572 ,0.02074 ,20.21045 ,0.03139 ,,0,0
8351,2018,1.12248 ,0.02201 ,-0.53223 ,0.00144 ,19.22470 ,0.03377 ,-0.00021 ,0,0
8353,2018,0.00165 ,0.02201 ,,,19.22470 ,0.03377 ,,0,0
583,2017,0.30168 ,0.02200 ,1.65637 ,0.00135 ,20.58027 ,0.21451 ,-0.00047 ,0,0
3992,2019,0.03114 ,0.02194 ,0.16000 ,0.00401 ,20.21565 ,0.00202 ,,0,0
617,2010,0.18174 ,0.02192 ,0.01414 ,0.00000 ,23.19444 ,0.32918 ,0.14441 ,0,0
256,2015,0.58988 ,0.02188 ,0.03499 ,0.04761 ,20.50182 ,0.02342 ,0.02334 ,0,1
6168,2017,-0.10225 ,0.02184 ,-0.01559 ,0.05287 ,21.27785 ,0.94416 ,,0,0
1848,2014,0.21523 ,0.02176 ,2.47503 ,0.00000 ,21.29361 ,0.22419 ,0.01554 ,-2,0
1845,2018,0.03843 ,0.02176 ,0.03656 ,,21.29361 ,0.22419 ,,0,0
3991,2019,0.66308 ,0.02168 ,3.18297 ,2.02079 ,20.22270 ,0.00212 ,,-2,0
10,2017,0.41660 ,0.02167 ,-0.33460 ,,23.97705 ,0.00008 ,0.00854 ,0,0
2227,2018,0.00151 ,0.02160 ,-0.00145 ,,20.71621 ,0.02859 ,,0,0
2228,2013,0.35523 ,0.02160 ,-0.24968 ,0.00000 ,20.71621 ,0.02859 ,0.00000 ,0,0
8071,2018,0.00374 ,0.02155 ,0.00020 ,0.00479 ,22.28729 ,0.04401 ,,0,0
645,2018,-0.00068 ,0.02150 ,-0.00200 ,,22.01045 ,0.01626 ,,0,0
3366,2014,1.21350 ,0.02129 ,1.43723 ,0.00000 ,20.52103 ,0.00113 ,0.41344 ,0,0
3366,2019,0.73952 ,0.02129 ,0.42333 ,0.00848 ,20.52103 ,0.00113 ,0.36468 ,-1,1
1900,2013,0.68589 ,0.02128 ,1.07748 ,0.00000 ,19.48311 ,0.26265 ,0.08014 ,-1,1
637,2016,-0.41157 ,0.02127 ,-1.10141 ,0.00000 ,19.43657 ,0.42710 ,0.00000 ,1,0
657,2017,-0.00049 ,0.02118 ,,,23.63616 ,0.73504 ,,0,0
2228,2012,0.37286 ,0.02105 ,-0.05021 ,0.00000 ,20.67833 ,0.02280 ,0.00000 ,0,0
1235,2016,0.06942 ,0.02100 ,-0.09166 ,0.00000 ,20.07346 ,0.37327 ,0.00000 ,0,1
1184,2018,1.12336 ,0.02090 ,-1.00444 ,0.03054 ,19.83038 ,0.04488 ,0.00406 ,2,0
3889,2016,-0.14841 ,0.02083 ,0.10810 ,,21.26249 ,0.07550 ,,0,0
1001,2019,0.03332 ,0.02081 ,0.16508 ,0.39955 ,20.09786 ,0.01750 ,0.03603 ,0,0
256,2014,0.35796 ,0.02079 ,0.65061 ,0.12558 ,20.49202 ,0.02387 ,0.24288 ,0,1
1726,2018,0.62235 ,0.02058 ,6.21784 ,0.06520 ,14.80279 ,0.10131 ,,0,0
306,2014,1.40924 ,0.02032 ,-0.51857 ,0.00000 ,18.80894 ,0.26853 ,-0.09767 ,3,0
8051,2013,-0.00188 ,0.02022 ,0.00196 ,0.00000 ,21.77025 ,0.02706 ,0.00000 ,0,0
1900,2012,0.75569 ,0.01993 ,0.91990 ,0.00000 ,19.38512 ,0.23810 ,0.04649 ,0,1
1900,2017,0.18712 ,0.01993 ,-1.29792 ,0.38120 ,19.38512 ,0.23810 ,0.00236 ,0,1
8165,2017,0.01153 ,0.01992 ,0.05665 ,0.03364 ,18.81692 ,0.06863 ,,0,0
889,2016,0.03986 ,0.01982 ,-0.01980 ,,20.28716 ,0.30724 ,,0,0
8353,2017,-0.00870 ,0.01966 ,0.05002 ,,19.32624 ,0.09456 ,,0,0
2329,2015,27.94297 ,0.01961 ,34.26709 ,0.72456 ,18.38620 ,0.96115 ,0.03428 ,-19,0
2327,2019,-0.04799 ,0.01960 ,2.94340 ,4.34511 ,18.52829 ,0.56082 ,-0.19543 ,0,0
2329,2018,24.22273 ,0.01960 ,-34.19641 ,27.73876 ,18.52829 ,0.56082 ,-0.20513 ,7,0
311,2012,0.05430 ,0.01957 ,-0.00997 ,0.00000 ,20.47052 ,0.24193 ,-0.00022 ,0,0
8076,2011,-0.06637 ,0.01949 ,0.12117 ,0.00000 ,20.14986 ,0.05953 ,0.00000 ,0,0
509,2014,2.67097 ,0.01942 ,4.00361 ,0.00000 ,18.98087 ,0.00114 ,0.01879 ,2,0
475,2017,-0.02759 ,0.01941 ,,,21.04177 ,0.03061 ,,0,0
2886,2013,0.41216 ,0.01927 ,0.16526 ,0.16198 ,20.06565 ,0.20521 ,-0.00006 ,0,0
6908,2019,0.20662 ,0.01923 ,0.10273 ,0.11809 ,18.53125 ,0.01116 ,,0,0
8165,2016,-0.12589 ,0.01907 ,0.03186 ,,19.16969 ,0.39747 ,,0,0
646,2014,-0.00997 ,0.01900 ,0.00224 ,0.00392 ,22.41424 ,0.01687 ,0.00000 ,0,1
685,2012,0.02382 ,0.01892 ,-0.01399 ,0.00000 ,21.99443 ,0.01883 ,-0.00007 ,0,0
426,2012,0.39595 ,0.01888 ,-0.11444 ,0.00000 ,18.43426 ,0.54357 ,-0.00811 ,0,0
423,2015,0.10992 ,0.01875 ,-0.04345 ,0.00000 ,20.02477 ,0.00246 ,0.00000 ,0,0
2223,2015,-0.05649 ,0.01868 ,0.20822 ,0.04456 ,19.35547 ,0.25121 ,0.00000 ,0,0
444,2018,-0.97750 ,0.01859 ,,0.75908 ,17.90476 ,0.00310 ,0.27642 ,0,0
1189,2017,-0.05768 ,0.01849 ,-0.00048 ,,21.51893 ,0.39986 ,,0,0
100,2018,0.40613 ,0.01842 ,-0.08467 ,,20.60558 ,0.03685 ,,1,0
360,2017,-0.19372 ,0.01836 ,0.10384 ,0.01338 ,21.37399 ,0.00009 ,-0.00012 ,0,0
2886,2016,0.34761 ,0.01829 ,-0.22198 ,0.33389 ,20.43529 ,0.09187 ,0.00018 ,1,0
191,2013,2.11047 ,0.01829 ,2.03783 ,1.04071 ,21.11442 ,0.10047 ,0.40760 ,0,0
191,2018,3.16509 ,0.01829 ,0.92271 ,0.78008 ,21.11442 ,0.10047 ,1.22752 ,1,1
1184,2014,0.43776 ,0.01821 ,1.94871 ,0.09801 ,20.02843 ,0.28644 ,0.09185 ,-1,1
1622,2014,0.48254 ,0.01806 ,1.17139 ,0.00000 ,21.10033 ,0.00010 ,-0.00363 ,-1,0
1620,2019,0.01064 ,0.01806 ,-0.00522 ,0.01200 ,21.10033 ,0.00010 ,-0.00078 ,0,0
8206,2017,0.02295 ,0.01803 ,0.35995 ,,20.03274 ,0.01064 ,,0,0
8206,2014,-0.01341 ,0.01803 ,0.00000 ,0.07511 ,20.03274 ,0.01064 ,0.00000 ,0,0
711,2013,0.18332 ,0.01801 ,0.23152 ,0.00000 ,20.48326 ,0.16496 ,0.05529 ,0,0
191,2017,1.67906 ,0.01798 ,0.88821 ,0.11512 ,21.06611 ,0.42181 ,0.82983 ,0,1
1189,2014,0.16946 ,0.01797 ,-0.42037 ,0.00419 ,21.51898 ,0.40258 ,-0.00206 ,0,0
311,2013,0.05957 ,0.01792 ,0.04793 ,0.00000 ,20.60107 ,0.30987 ,-0.00058 ,0,0
673,2018,-0.00792 ,0.01790 ,0.01536 ,0.00502 ,22.25725 ,0.00699 ,,0,0
459,2011,0.15629 ,0.01778 ,-0.00906 ,0.00000 ,20.35429 ,0.61413 ,0.00000 ,0,0
571,2014,0.85939 ,0.01776 ,-1.17342 ,0.83421 ,20.80750 ,0.00102 ,0.02671 ,0,0
1223,2015,0.17362 ,0.01773 ,0.23721 ,0.02479 ,20.83968 ,0.14383 ,-0.00156 ,-1,1
237,2012,0.43374 ,0.01771 ,-0.21670 ,0.01314 ,20.42396 ,0.13972 ,0.10640 ,0,0
254,2015,-0.01371 ,0.01767 ,0.20567 ,0.04234 ,22.25048 ,0.00008 ,0.00081 ,0,0
841,2017,0.03720 ,0.01765 ,-0.02100 ,,20.11054 ,0.07545 ,,0,0
646,2012,-0.00679 ,0.01761 ,0.00441 ,0.00000 ,22.29874 ,0.03682 ,0.00000 ,0,0
1189,2010,-0.13445 ,0.01754 ,-0.28447 ,0.00591 ,21.49499 ,0.06757 ,0.00281 ,0,0
199,2017,0.10241 ,0.01752 ,0.56342 ,0.14670 ,21.80748 ,0.15598 ,0.13730 ,0,0
1706,2019,0.00750 ,0.01747 ,0.00274 ,,20.67841 ,0.00546 ,,0,0
245,2010,-0.18496 ,0.01741 ,0.00079 ,0.00000 ,21.02235 ,0.01832 ,0.00000 ,0,0
1708,2015,0.16511 ,0.01736 ,0.39765 ,0.00745 ,20.85520 ,0.00155 ,0.02632 ,0,0
878,2017,0.34788 ,0.01724 ,-0.14195 ,0.05267 ,22.04366 ,0.01222 ,,0,0
617,2012,0.16479 ,0.01721 ,0.12218 ,0.02265 ,23.39303 ,0.50572 ,0.46021 ,0,0
32,2013,0.03672 ,0.01718 ,-0.01087 ,0.00072 ,23.31336 ,0.00060 ,0.03364 ,0,0
1189,2013,0.22685 ,0.01710 ,0.05726 ,0.00094 ,21.51795 ,0.41416 ,-0.00453 ,0,0
1189,2018,-0.02971 ,0.01710 ,-0.00017 ,,21.51795 ,0.41416 ,,0,0
212,2016,0.36070 ,0.01698 ,-0.13819 ,,19.80677 ,0.01290 ,-0.01866 ,0,0
1069,2016,-0.56637 ,0.01689 ,1.08246 ,,18.34933 ,0.03719 ,0.00890 ,-1,0
685,2015,0.01209 ,0.01668 ,-0.00559 ,0.00002 ,22.09156 ,0.03478 ,-0.00004 ,0,0
2236,2018,0.09152 ,0.01651 ,-0.93617 ,,20.49361 ,0.29755 ,0.00024 ,1,1
713,2014,-0.03538 ,0.01642 ,0.07064 ,0.00000 ,20.88988 ,0.01732 ,0.00000 ,0,0
713,2019,-0.08648 ,0.01642 ,-0.00742 ,,20.88988 ,0.01732 ,,0,0
72,2017,-0.00159 ,0.01636 ,0.00032 ,0.00008 ,23.87955 ,0.00280 ,-0.00004 ,0,1
2068,2016,3.99113 ,0.01636 ,10.92549 ,6.03824 ,19.79771 ,0.94082 ,0.45512 ,-3,0
1180,2016,-1.34309 ,0.01635 ,0.00614 ,0.00426 ,19.38345 ,0.00053 ,,0,0
1180,2011,0.15020 ,0.01635 ,-0.23467 ,0.00000 ,19.38345 ,0.00053 ,0.00000 ,0,0
3608,2018,0.35769 ,0.01629 ,-0.10699 ,0.80104 ,19.50183 ,0.12693 ,,0,0
3616,2018,1.44421 ,0.01629 ,-0.83197 ,,19.50183 ,0.12693 ,,2,0
8093,2018,0.04574 ,0.01627 ,0.01258 ,,22.26048 ,0.08310 ,,0,0
360,2014,-0.01723 ,0.01621 ,-0.00026 ,0.00000 ,21.14946 ,0.00007 ,0.00000 ,0,1
32,2017,0.09913 ,0.01621 ,-0.01239 ,0.01881 ,23.30855 ,0.00249 ,0.04595 ,0,0
32,2012,0.03531 ,0.01621 ,-0.02179 ,0.00000 ,23.30855 ,0.00249 ,0.03072 ,0,0
3628,2019,0.08384 ,0.01614 ,-0.00662 ,,17.77117 ,0.02035 ,,0,0
1889,2014,-0.01980 ,0.01612 ,-0.00047 ,0.00000 ,21.45574 ,0.00868 ,0.00000 ,0,0
3889,2011,0.11239 ,0.01607 ,0.08624 ,0.00000 ,21.23377 ,0.05305 ,-0.00156 ,0,0
3322,2016,0.01781 ,0.01604 ,-0.01638 ,,23.11936 ,0.04559 ,-0.00026 ,0,0
2886,2017,0.47005 ,0.01599 ,4.44603 ,,20.27141 ,0.03355 ,0.00248 ,1,0
320,2016,0.36618 ,0.01588 ,-0.05522 ,0.00000 ,19.65419 ,0.00394 ,0.00224 ,0,1
245,2014,-0.02998 ,0.01587 ,0.01260 ,0.00000 ,21.09091 ,0.00693 ,0.00000 ,0,0
476,2015,-0.01276 ,0.01582 ,0.07353 ,0.01094 ,22.28292 ,0.02240 ,0.00001 ,0,1
58,2012,-0.85460 ,0.01581 ,1.13708 ,0.62755 ,19.29742 ,0.00690 ,-0.01685 ,0,0
1699,2015,-0.00143 ,0.01579 ,-0.00398 ,0.00000 ,22.45753 ,0.00708 ,0.00000 ,0,0
1699,2019,0.01024 ,0.01579 ,-0.00854 ,,22.45753 ,0.00708 ,,0,0
500,2017,-0.06143 ,0.01574 ,0.02983 ,0.00181 ,22.05662 ,0.00877 ,-0.00060 ,0,1
500,2012,-0.01076 ,0.01574 ,0.00000 ,0.00585 ,22.05662 ,0.00877 ,-0.00433 ,0,0
191,2014,0.95361 ,0.01561 ,0.31616 ,0.13043 ,21.33730 ,0.03150 ,0.20048 ,0,0
2227,2019,-0.00724 ,0.01555 ,-0.00137 ,0.00000 ,20.77377 ,0.02540 ,,0,0
2231,2019,1.59995 ,0.01554 ,3.57710 ,,20.16064 ,0.09018 ,-0.00271 ,-3,0
8437,2017,-0.00003 ,0.01547 ,0.00409 ,,21.84083 ,0.00002 ,,0,0
8432,2019,0.00331 ,0.01547 ,-0.00179 ,,21.84083 ,0.00002 ,,0,0
476,2016,-0.03311 ,0.01546 ,-0.01868 ,0.00051 ,22.20233 ,0.02093 ,0.00000 ,0,1
685,2016,0.00987 ,0.01541 ,-0.00677 ,0.00000 ,22.05558 ,0.02753 ,0.00002 ,0,0
685,2011,0.01958 ,0.01541 ,-0.01264 ,0.00000 ,22.05558 ,0.02753 ,-0.00009 ,0,0
307,2011,0.26992 ,0.01540 ,0.15258 ,0.00000 ,21.97492 ,0.04607 ,0.28174 ,0,0
3889,2013,-0.23614 ,0.01537 ,-0.35283 ,0.01762 ,20.97489 ,0.00063 ,0.00000 ,0,1
1035,2016,0.07850 ,0.01536 ,0.00553 ,0.46964 ,20.61776 ,0.00139 ,-0.00185 ,0,0
8351,2017,-3.63638 ,0.01534 ,1.09437 ,,19.24758 ,0.17768 ,-0.10187 ,0,1
8351,2014,-0.33914 ,0.01534 ,0.18990 ,0.00000 ,19.24758 ,0.17768 ,0.00000 ,0,0
1184,2010,0.18295 ,0.01529 ,-0.06790 ,0.02774 ,20.21145 ,0.18531 ,-0.00025 ,0,1
476,2019,-0.03122 ,0.01527 ,0.00503 ,0.00005 ,22.36696 ,0.02387 ,,0,0
8165,2012,-0.00667 ,0.01521 ,0.00053 ,0.00000 ,22.05774 ,0.25461 ,0.00000 ,0,0
617,2011,0.11555 ,0.01519 ,-0.00752 ,0.08006 ,23.27640 ,0.33164 ,0.15936 ,0,0
500,2016,-0.05339 ,0.01519 ,-0.01003 ,,22.08595 ,0.00016 ,0.00260 ,0,1
627,2014,11.90478 ,0.01515 ,0.64114 ,0.00000 ,18.68361 ,0.17157 ,0.00000 ,0,1
500,2013,-0.03529 ,0.01514 ,0.00000 ,0.01008 ,22.04275 ,0.00462 ,0.00188 ,0,1
1223,2013,-0.27170 ,0.01507 ,0.52111 ,0.11590 ,20.35253 ,0.04604 ,-0.04869 ,0,0
651,2017,-0.14222 ,0.01497 ,-0.01683 ,,22.20145 ,0.00007 ,0.00469 ,0,1
651,2012,-0.08394 ,0.01497 ,-0.02784 ,0.00143 ,22.20145 ,0.00007 ,0.01207 ,0,0
426,2016,-0.04000 ,0.01489 ,-0.27162 ,0.00000 ,19.47034 ,0.75137 ,0.00223 ,0,0
426,2019,-0.01826 ,0.01489 ,,,19.47034 ,0.75137 ,,0,0
